order_id,product_id,region,quantity,order_date,status
ORD-100511,P006,South,5.0,2026-02-24,cancelled
ORD-100512,P004,North,1.0,2026-01-23,pending
ORD-100513,P007,West,2.0,2026-03-31,Completed
ORD-100514,P005,North,5.0,2026-06-15,pending
ORD-100515,P010,North,3.0,2026-03-14,Completed
ORD-100516,P009,South,3.0,2026-06-05,completed
ORD-100517,P004,West,4.0,2026-05-07,pending
ORD-100518,P002,North,3.0,2026-05-16,Completed
ORD-100519,P007,West,2.0,2026-05-26,cancelled
ORD-100520,P002,North,,2026-01-05,Completed
ORD-100521,P001,West,5.0,2026-01-16,cancelled
ORD-100522,P007,West,5.0,2026-06-29,pending
ORD-100523,P010,East,1.0,2026-02-09,pending
ORD-100524,P004,East,1.0,2026-02-09,COMPLETED
ORD-100525,P007,North,4.0,2026-03-03,completed
ORD-100526,P008,North,2.0,2026-06-06,completed
ORD-100527,P001,North,3.0,2026-02-05,pending
ORD-100528,P009,South,3.0,2026-03-08,completed
ORD-100529,P001,West,1.0,2026-03-27,COMPLETED
ORD-100530,P010,North,5.0,2026-06-10,COMPLETED
ORD-100531,P001,South,3.0,2026-05-08,completed
ORD-100532,P010,North,5.0,2026-06-22,completed
ORD-100533,P001,South,3.0,2026-01-04,cancelled
ORD-100534,P003,North,4.0,2026-02-15,Completed
ORD-100535,P006,West,3.0,2026-03-05,COMPLETED
ORD-100536,P002,East,1.0,2026-05-27,Completed
ORD-100537,P004,North,1.0,2026-05-13,cancelled
ORD-100538,P005,East,4.0,2026-03-21,completed
ORD-100539,P006,East,3.0,2026-02-21,pending
ORD-100540,P004,East,4.0,2026-04-29,Completed
ORD-100541,P009,South,,2026-03-04,cancelled
ORD-100542,P001,East,1.0,2026-03-01,COMPLETED
ORD-100543,P001,West,3.0,2026-06-18,completed
ORD-100544,P004,South,1.0,2026-05-16,Completed
ORD-100545,P005,North,5.0,2026-01-24,cancelled
ORD-100546,P006,North,5.0,2026-04-28,Completed
ORD-100547,P007,North,2.0,2026-01-20,Completed
ORD-100548,P005,East,4.0,2026-03-08,COMPLETED
ORD-100549,P006,East,2.0,2026-04-26,Completed
ORD-100550,P010,South,4.0,2026-01-28,cancelled
ORD-100551,P006,North,2.0,2026-04-15,cancelled
ORD-100552,P005,East,1.0,2026-04-29,Completed
ORD-100553,P005,North,3.0,2026-06-30,Completed
ORD-100554,P002,East,1.0,2026-03-05,COMPLETED
ORD-100555,P005,North,4.0,2026-02-14,pending
ORD-100556,P009,North,2.0,2026-03-05,completed
ORD-100557,P001,South,4.0,2026-01-16,COMPLETED
ORD-100558,P002,East,1.0,2026-05-30,completed
ORD-100559,P002,West,1.0,2026-02-20,COMPLETED
ORD-100560,P002,West,5.0,2026-01-11,cancelled
ORD-100561,P007,North,4.0,2026-05-08,Completed
ORD-100562,P006,South,4.0,2026-02-24,Completed
ORD-100563,P001,South,4.0,2026-06-07,cancelled
ORD-100564,P009,North,4.0,2026-05-03,Completed
ORD-100565,P007,South,5.0,2026-02-21,completed
ORD-100566,P007,West,4.0,2026-04-02,COMPLETED
ORD-100567,P010,East,2.0,2026-05-09,completed
ORD-100568,P006,South,,2026-06-02,COMPLETED
ORD-100569,P001,East,2.0,2026-05-01,Completed
ORD-100570,P002,South,1.0,2026-03-05,Completed
ORD-100571,P010,East,2.0,2026-04-10,Completed
ORD-100572,P004,East,3.0,2026-06-01,pending
ORD-100573,P001,East,5.0,2026-06-30,Completed
ORD-100574,P010,West,2.0,2026-02-18,cancelled
ORD-100575,P001,North,2.0,2026-01-24,completed
ORD-100576,P009,North,5.0,2026-05-03,Completed
ORD-100577,P003,South,3.0,2026-03-29,completed
ORD-100578,P001,South,5.0,2026-02-07,COMPLETED
ORD-100579,P002,West,3.0,2026-04-06,COMPLETED
ORD-100580,P006,South,4.0,2026-02-04,cancelled
ORD-100581,P006,East,5.0,2026-02-14,Completed
ORD-100582,P007,East,1.0,2026-03-20,pending
ORD-100583,P007,North,3.0,2026-05-26,pending
ORD-100584,P004,North,2.0,2026-06-13,COMPLETED
ORD-100585,P002,East,2.0,2026-03-02,completed
ORD-100586,P006,North,2.0,2026-04-25,completed
ORD-100587,P006,North,1.0,2026-03-07,cancelled
ORD-100588,P008,South,4.0,2026-04-18,cancelled
ORD-100589,P006,West,4.0,2026-05-20,pending
ORD-100590,P004,West,1.0,2026-02-11,COMPLETED
ORD-100591,P001,East,1.0,2026-03-23,COMPLETED
ORD-100592,P003,South,5.0,2026-04-07,completed
ORD-100593,P006,West,4.0,2026-06-02,Completed
ORD-100594,P010,South,3.0,2026-04-22,Completed
ORD-100595,P004,East,3.0,2026-04-15,Completed
ORD-100596,P002,West,4.0,2026-01-13,Completed
ORD-100597,P001,North,3.0,2026-04-03,pending
ORD-100598,P008,North,,2026-02-21,Completed
ORD-100599,P005,West,3.0,2026-01-21,cancelled
ORD-100600,P008,East,5.0,2026-05-06,cancelled
ORD-100601,P003,West,4.0,2026-04-05,completed
ORD-100602,P005,West,3.0,2026-04-23,pending
ORD-100603,P001,North,3.0,2026-02-08,pending
ORD-100604,P007,South,4.0,2026-05-31,pending
ORD-100605,P007,West,2.0,2026-05-18,cancelled
ORD-100606,P005,West,1.0,2026-01-21,pending
ORD-100607,P010,South,4.0,2026-05-13,Completed
ORD-100608,P003,South,4.0,2026-02-24,completed
ORD-100609,P007,South,3.0,2026-02-21,COMPLETED
ORD-100610,P002,West,5.0,2026-01-23,COMPLETED
ORD-100611,P005,West,1.0,2026-05-14,pending
ORD-100612,P010,West,2.0,2026-05-14,Completed
ORD-100613,P010,North,5.0,2026-05-31,completed
ORD-100614,P005,East,3.0,2026-05-18,cancelled
ORD-100615,P008,West,3.0,2026-05-27,cancelled
ORD-100616,P003,West,3.0,2026-06-08,Completed
ORD-100617,P001,East,1.0,2026-05-02,COMPLETED
ORD-100618,P005,East,1.0,2026-03-21,Completed
ORD-100619,P003,West,3.0,2026-03-18,COMPLETED
ORD-100620,P007,North,2.0,2026-06-04,cancelled
ORD-100621,P008,East,5.0,2026-05-13,Completed
ORD-100622,P002,West,5.0,2026-03-21,pending
ORD-100623,P001,South,2.0,2026-02-14,completed
ORD-100624,P004,West,3.0,2026-01-09,Completed
ORD-100625,P005,West,1.0,2026-04-05,completed
ORD-100626,P004,West,2.0,2026-04-06,cancelled
ORD-100627,P010,East,3.0,2026-05-22,completed
ORD-100628,P005,West,5.0,2026-01-08,Completed
ORD-100629,P004,South,3.0,2026-06-15,cancelled
ORD-100630,P009,North,2.0,2026-01-06,Completed
ORD-100631,P010,South,3.0,2026-01-03,COMPLETED
ORD-100632,P007,East,2.0,2026-04-07,cancelled
ORD-100633,P005,West,1.0,2026-06-23,pending
ORD-100634,P006,East,1.0,2026-05-24,cancelled
ORD-100635,P002,East,3.0,2026-03-28,COMPLETED
ORD-100636,P005,South,2.0,2026-02-18,completed
ORD-100637,P010,East,1.0,2026-04-14,cancelled
ORD-100638,P005,West,1.0,2026-03-08,pending
ORD-100639,P010,East,2.0,2026-02-18,pending
ORD-100640,P008,East,2.0,2026-06-21,pending
ORD-100641,P003,North,3.0,2026-03-17,pending
ORD-100642,P003,East,2.0,2026-06-24,COMPLETED
ORD-100643,P004,West,3.0,2026-03-20,COMPLETED
ORD-100644,P005,East,1.0,2026-05-30,cancelled
ORD-100645,P001,North,2.0,2026-06-12,pending
ORD-100646,P002,West,4.0,2026-06-24,completed
ORD-100647,P003,South,5.0,2026-02-05,cancelled
ORD-100648,P003,South,4.0,2026-03-22,COMPLETED
ORD-100649,P003,North,,2026-03-22,COMPLETED
ORD-100650,P004,South,1.0,2026-02-13,Completed
ORD-100651,P010,West,4.0,2026-04-22,cancelled
ORD-100652,P001,South,1.0,2026-01-10,COMPLETED
ORD-100653,P009,North,2.0,2026-02-18,Completed
ORD-100654,P006,South,5.0,2026-03-21,pending
ORD-100655,P005,North,3.0,2026-02-12,COMPLETED
ORD-100656,P008,East,2.0,2026-05-14,COMPLETED
ORD-100657,P008,South,4.0,2026-04-02,completed
ORD-100658,P004,South,1.0,2026-02-27,pending
ORD-100659,P009,North,1.0,2026-02-13,cancelled
ORD-100660,P005,North,1.0,2026-05-17,completed
ORD-100661,P001,North,4.0,2026-01-13,completed
ORD-100662,P009,West,2.0,2026-03-06,completed
ORD-100663,P005,North,3.0,2026-04-18,pending
ORD-100664,P010,South,1.0,2026-06-29,pending
ORD-100665,P010,East,1.0,2026-01-31,cancelled
ORD-100666,P004,South,5.0,2026-06-05,Completed
ORD-100667,P006,West,1.0,2026-06-30,pending
ORD-100668,P008,West,1.0,2026-02-23,completed
ORD-100669,P002,West,1.0,2026-01-29,pending
ORD-100670,P002,East,4.0,2026-01-26,COMPLETED
ORD-100671,P005,North,2.0,2026-04-29,completed
ORD-100672,P005,East,1.0,2026-04-03,completed
ORD-100673,P001,South,2.0,2026-01-03,COMPLETED
ORD-100674,P006,East,1.0,2026-04-23,COMPLETED
ORD-100675,P006,North,4.0,2026-02-16,COMPLETED
ORD-100676,P007,West,2.0,2026-06-26,completed
ORD-100677,P003,North,2.0,2026-06-28,completed
ORD-100678,P007,West,4.0,2026-06-01,Completed
ORD-100679,P010,East,2.0,2026-04-08,cancelled
ORD-100680,P008,West,1.0,2026-01-29,COMPLETED
ORD-100681,P006,South,3.0,2026-01-04,pending
ORD-100682,P009,North,2.0,2026-06-26,cancelled
ORD-100683,P006,West,5.0,2026-06-19,pending
ORD-100684,P001,South,4.0,2026-01-03,cancelled
ORD-100685,P003,West,3.0,2026-01-20,COMPLETED
ORD-100686,P001,South,4.0,2026-05-10,cancelled
ORD-100687,P004,West,5.0,2026-01-21,cancelled
ORD-100688,P002,West,4.0,2026-05-08,completed
ORD-100689,P002,West,5.0,2026-04-14,completed
ORD-100690,P002,East,5.0,2026-06-04,Completed
ORD-100691,P008,East,2.0,2026-03-29,cancelled
ORD-100692,P006,West,3.0,2026-05-24,cancelled
ORD-100693,P002,South,,2026-01-25,COMPLETED
ORD-100694,P005,East,1.0,2026-05-21,Completed
ORD-100695,P008,West,5.0,2026-02-05,Completed
ORD-100696,P004,West,2.0,2026-01-31,COMPLETED
ORD-100697,P002,North,5.0,2026-04-17,completed
ORD-100698,P008,South,1.0,2026-04-28,pending
ORD-100699,P001,West,4.0,2026-05-22,pending
ORD-100700,P003,South,2.0,2026-06-27,completed
ORD-100701,P007,East,4.0,2026-06-18,cancelled
ORD-100702,P010,South,3.0,2026-06-27,COMPLETED
ORD-100703,P008,South,5.0,2026-02-04,COMPLETED
ORD-100704,P009,South,5.0,2026-03-22,COMPLETED
ORD-100705,P006,South,2.0,2026-06-22,pending
ORD-100706,P009,East,3.0,2026-06-27,pending
ORD-100707,P008,West,5.0,2026-05-30,COMPLETED
ORD-100708,P007,North,,2026-01-04,Completed
ORD-100709,P001,North,2.0,2026-06-21,COMPLETED
ORD-100710,P005,North,3.0,2026-02-07,Completed
ORD-100711,P009,East,1.0,2026-01-09,pending
ORD-100712,P009,West,3.0,2026-02-27,completed
ORD-100713,P007,West,3.0,2026-04-10,pending
ORD-100714,P001,East,4.0,2026-01-04,Completed
ORD-100715,P006,South,2.0,2026-05-31,COMPLETED
ORD-100716,P008,North,2.0,2026-02-15,pending
ORD-100717,P002,North,5.0,2026-04-07,COMPLETED
ORD-100718,P003,East,,2026-02-11,cancelled
ORD-100719,P003,South,5.0,2026-01-11,completed
ORD-100720,P010,East,5.0,2026-06-19,pending
ORD-100721,P006,East,2.0,2026-01-19,pending
ORD-100722,P002,South,5.0,2026-05-10,cancelled
ORD-100723,P002,South,3.0,2026-03-31,COMPLETED
ORD-100724,P006,South,5.0,2026-03-17,pending
ORD-100725,P008,North,3.0,2026-05-24,cancelled
ORD-100726,P004,South,3.0,2026-06-14,cancelled
ORD-100727,P002,East,3.0,2026-04-09,completed
ORD-100728,P009,West,3.0,2026-04-06,Completed
ORD-100729,P006,North,2.0,2026-05-12,pending
ORD-100730,P009,North,2.0,2026-01-02,cancelled
ORD-100731,P002,West,1.0,2026-02-22,Completed
ORD-100732,P001,East,1.0,2026-04-28,completed
ORD-100733,P003,North,2.0,2026-03-06,COMPLETED
ORD-100734,P007,West,4.0,2026-04-10,COMPLETED
ORD-100735,P001,North,5.0,2026-04-10,completed
ORD-100736,P010,North,5.0,2026-01-12,completed
ORD-100737,P005,East,3.0,2026-06-25,cancelled
ORD-100738,P007,North,5.0,2026-04-12,Completed
ORD-100739,P003,East,2.0,2026-04-11,COMPLETED
ORD-100740,P006,South,1.0,2026-01-03,pending
ORD-100741,P010,North,3.0,2026-04-11,Completed
ORD-100742,P007,South,2.0,2026-06-15,pending
ORD-100743,P005,North,5.0,2026-02-19,completed
ORD-100744,P009,North,1.0,2026-04-29,COMPLETED
ORD-100745,P002,West,3.0,2026-02-20,Completed
ORD-100746,P004,East,2.0,2026-01-26,COMPLETED
ORD-100747,P008,East,3.0,2026-04-26,pending
ORD-100748,P003,East,4.0,2026-05-25,Completed
ORD-100749,P001,South,4.0,2026-03-22,COMPLETED
ORD-100750,P006,East,4.0,2026-02-04,cancelled
ORD-100751,P006,West,2.0,2026-03-20,pending
ORD-100752,P002,South,2.0,2026-03-13,COMPLETED
ORD-100753,P002,North,1.0,2026-01-20,pending
ORD-100754,P010,South,5.0,2026-04-14,COMPLETED
ORD-100755,P009,West,2.0,2026-05-19,COMPLETED
ORD-100756,P007,East,5.0,2026-02-27,pending
ORD-100757,P002,East,2.0,2026-04-12,pending
ORD-100758,P003,South,2.0,2026-05-12,pending
ORD-100759,P010,South,4.0,2026-06-18,COMPLETED
ORD-100760,P001,West,3.0,2026-02-26,COMPLETED
ORD-100761,P004,South,3.0,2026-01-11,cancelled
ORD-100762,P008,North,3.0,2026-04-27,completed
ORD-100763,P009,East,3.0,2026-06-12,pending
ORD-100764,P009,South,4.0,2026-05-26,COMPLETED
ORD-100765,P010,North,4.0,2026-06-17,Completed
ORD-100766,P009,East,3.0,2026-04-14,cancelled
ORD-100767,P008,North,2.0,2026-06-04,cancelled
ORD-100768,P003,North,3.0,2026-02-28,Completed
ORD-100769,P003,South,1.0,2026-02-17,Completed
ORD-100770,P007,North,4.0,2026-03-26,cancelled
ORD-100771,P004,South,4.0,2026-06-01,completed
ORD-100772,P004,South,2.0,2026-01-12,Completed
ORD-100773,P009,South,3.0,2026-01-11,Completed
ORD-100774,P009,North,3.0,2026-04-14,completed
ORD-100775,P004,West,2.0,2026-04-25,Completed
ORD-100776,P007,South,2.0,2026-06-03,pending
ORD-100777,P009,South,3.0,2026-03-09,cancelled
ORD-100778,P010,North,4.0,2026-06-01,Completed
ORD-100779,P002,South,5.0,2026-01-05,cancelled
ORD-100780,P003,North,5.0,2026-06-05,pending
ORD-100781,P001,North,2.0,2026-05-17,pending
ORD-100782,P009,West,3.0,2026-01-01,completed
ORD-100783,P009,South,4.0,2026-04-20,cancelled
ORD-100784,P006,North,3.0,2026-05-31,cancelled
ORD-100785,P004,East,5.0,2026-01-22,cancelled
ORD-100786,P005,North,1.0,2026-02-18,pending
ORD-100787,P009,North,2.0,2026-01-31,COMPLETED
ORD-100788,P007,North,5.0,2026-04-03,COMPLETED
ORD-100789,P005,West,5.0,2026-05-18,COMPLETED
ORD-100790,P007,West,5.0,2026-02-22,cancelled
ORD-100791,P003,West,3.0,2026-04-05,pending
ORD-100792,P006,West,1.0,2026-06-30,Completed
ORD-100793,P008,South,5.0,2026-06-29,cancelled
ORD-100794,P006,North,1.0,2026-05-21,completed
ORD-100795,P003,West,3.0,2026-05-01,Completed
ORD-100796,P006,North,4.0,2026-01-21,pending
ORD-100797,P009,North,2.0,2026-03-15,cancelled
ORD-100798,P008,South,5.0,2026-01-03,COMPLETED
ORD-100799,P004,South,1.0,2026-01-09,COMPLETED
ORD-100800,P004,North,1.0,2026-06-17,COMPLETED
ORD-100801,P007,West,2.0,2026-04-01,pending
ORD-100802,P001,North,5.0,2026-06-30,COMPLETED
ORD-100803,P009,East,3.0,2026-05-30,Completed
ORD-100804,P010,West,5.0,2026-02-19,completed
ORD-100805,P005,West,5.0,2026-02-14,completed
ORD-100806,P009,East,5.0,2026-03-17,COMPLETED
ORD-100807,P009,East,4.0,2026-05-28,pending
ORD-100808,P008,East,4.0,2026-03-04,cancelled
ORD-100809,P010,West,1.0,2026-01-08,cancelled
ORD-100810,P004,South,4.0,2026-06-23,COMPLETED
ORD-100811,P009,North,3.0,2026-05-18,Completed
ORD-100812,P005,West,3.0,2026-01-24,completed
ORD-100813,P009,West,2.0,2026-02-15,pending
ORD-100814,P005,South,2.0,2026-02-16,Completed
ORD-100815,P004,South,2.0,2026-03-09,pending
ORD-100816,P006,North,1.0,2026-02-09,cancelled
ORD-100817,P010,North,3.0,2026-01-02,pending
ORD-100818,P006,East,5.0,2026-05-07,COMPLETED
ORD-100819,P007,South,4.0,2026-02-26,cancelled
ORD-100820,P009,East,2.0,2026-01-09,cancelled
ORD-100821,P002,West,1.0,2026-06-28,completed
ORD-100822,P004,North,5.0,2026-04-08,COMPLETED
ORD-100823,P003,East,4.0,2026-05-21,pending
ORD-100824,P006,South,2.0,2026-04-04,cancelled
ORD-100825,P006,West,2.0,2026-04-04,pending
ORD-100826,P003,South,3.0,2026-05-28,Completed
ORD-100827,P009,West,2.0,2026-04-21,cancelled
ORD-100828,P001,West,5.0,2026-02-15,pending
ORD-100829,P006,East,5.0,2026-05-05,completed
ORD-100830,P007,South,3.0,2026-01-26,cancelled
ORD-100831,P002,East,3.0,2026-04-26,pending
ORD-100832,P009,East,,2026-03-07,completed
ORD-100833,P006,South,5.0,2026-06-23,Completed
ORD-100834,P005,East,4.0,2026-04-01,cancelled
ORD-100835,P002,East,2.0,2026-04-08,Completed
ORD-100836,P006,West,1.0,2026-04-18,completed
ORD-100837,P003,South,3.0,2026-03-29,COMPLETED
ORD-100838,P010,West,4.0,2026-06-15,COMPLETED
ORD-100839,P010,West,2.0,2026-05-14,completed
ORD-100840,P003,East,1.0,2026-03-02,Completed
ORD-100841,P003,North,4.0,2026-04-12,pending
ORD-100842,P001,West,1.0,2026-01-07,completed
ORD-100843,P005,South,4.0,2026-06-08,COMPLETED
ORD-100844,P004,East,2.0,2026-03-05,Completed
ORD-100845,P009,North,3.0,2026-02-13,COMPLETED
ORD-100846,P008,East,2.0,2026-04-30,pending
ORD-100847,P003,West,5.0,2026-06-01,cancelled
ORD-100848,P009,East,4.0,2026-06-13,pending
ORD-100849,P004,West,4.0,2026-01-23,COMPLETED
ORD-100850,P003,North,,2026-03-19,Completed
ORD-100851,P006,West,4.0,2026-03-15,cancelled
ORD-100852,P005,West,5.0,2026-01-03,Completed
ORD-100853,P001,East,5.0,2026-05-21,cancelled
ORD-100854,P007,South,4.0,2026-03-05,cancelled
ORD-100855,P004,North,2.0,2026-03-09,pending
ORD-100856,P010,East,5.0,2026-06-27,COMPLETED
ORD-100857,P007,North,3.0,2026-02-18,completed
ORD-100858,P008,West,5.0,2026-06-08,cancelled
ORD-100859,P004,North,5.0,2026-03-24,completed
ORD-100860,P003,East,4.0,2026-01-27,completed
ORD-100861,P004,South,,2026-01-24,Completed
ORD-100862,P006,East,4.0,2026-04-18,COMPLETED
ORD-100863,P008,North,2.0,2026-06-28,completed
ORD-100864,P005,North,2.0,2026-04-11,Completed
ORD-100865,P005,North,2.0,2026-04-08,cancelled
ORD-100866,P008,North,1.0,2026-03-05,pending
ORD-100867,P004,West,3.0,2026-05-02,COMPLETED
ORD-100868,P003,North,5.0,2026-06-11,pending
ORD-100869,P002,West,2.0,2026-03-06,COMPLETED
ORD-100870,P001,South,2.0,2026-06-20,cancelled
ORD-100871,P006,South,5.0,2026-01-04,completed
ORD-100872,P007,North,5.0,2026-03-04,cancelled
ORD-100873,P010,East,2.0,2026-02-09,Completed
ORD-100874,P008,East,1.0,2026-01-24,completed
ORD-100875,P006,South,1.0,2026-06-15,Completed
ORD-100876,P008,East,3.0,2026-03-01,cancelled
ORD-100877,P004,West,2.0,2026-01-06,COMPLETED
ORD-100878,P001,West,5.0,2026-05-05,cancelled
ORD-100879,P004,South,3.0,2026-05-26,cancelled
ORD-100880,P005,South,2.0,2026-06-03,cancelled
ORD-100881,P005,East,5.0,2026-03-09,cancelled
ORD-100882,P003,East,2.0,2026-01-05,COMPLETED
ORD-100883,P002,West,4.0,2026-06-18,pending
ORD-100884,P003,East,3.0,2026-06-06,completed
ORD-100885,P002,North,2.0,2026-05-14,Completed
ORD-100886,P001,North,1.0,2026-02-21,completed
ORD-100887,P010,West,5.0,2026-06-14,pending
ORD-100888,P010,North,5.0,2026-03-07,completed
ORD-100889,P001,West,1.0,2026-02-23,cancelled
ORD-100890,P001,West,1.0,2026-04-03,pending
ORD-100891,P005,North,3.0,2026-05-16,completed
ORD-100892,P004,North,2.0,2026-05-13,pending
ORD-100893,P007,South,2.0,2026-02-18,pending
ORD-100894,P003,West,5.0,2026-05-23,COMPLETED
ORD-100895,P008,West,2.0,2026-06-29,Completed
ORD-100896,P009,East,5.0,2026-04-13,pending
ORD-100897,P008,East,3.0,2026-04-01,COMPLETED
ORD-100898,P007,West,3.0,2026-06-12,pending
ORD-100899,P004,South,5.0,2026-05-25,COMPLETED
ORD-100900,P006,West,1.0,2026-04-26,completed
ORD-100901,P005,North,3.0,2026-06-02,completed
ORD-100902,P005,South,1.0,2026-02-26,COMPLETED
ORD-100903,P009,South,4.0,2026-05-11,COMPLETED
ORD-100904,P003,East,5.0,2026-02-05,Completed
ORD-100905,P004,East,4.0,2026-03-07,pending
ORD-100906,P004,East,2.0,2026-01-20,cancelled
ORD-100907,P010,East,5.0,2026-01-25,cancelled
ORD-100908,P002,East,4.0,2026-01-15,cancelled
ORD-100909,P002,North,4.0,2026-02-28,completed
ORD-100910,P005,North,5.0,2026-05-15,Completed
ORD-100911,P006,South,4.0,2026-05-09,cancelled
ORD-100912,P010,North,3.0,2026-05-28,cancelled
ORD-100913,P003,East,5.0,2026-02-03,completed
ORD-100914,P009,East,5.0,2026-04-13,cancelled
ORD-100915,P003,West,4.0,2026-02-04,cancelled
ORD-100916,P010,South,3.0,2026-02-20,cancelled
ORD-100917,P006,North,4.0,2026-06-25,cancelled
ORD-100918,P006,South,5.0,2026-03-31,completed
ORD-100919,P005,East,4.0,2026-02-13,pending
ORD-100920,P003,North,2.0,2026-04-23,Completed
ORD-100921,P006,North,1.0,2026-02-09,Completed
ORD-100922,P010,East,,2026-02-07,completed
ORD-100923,P005,West,,2026-04-26,Completed
ORD-100924,P009,South,3.0,2026-02-24,pending
ORD-100925,P008,South,1.0,2026-06-09,cancelled
ORD-100926,P010,North,1.0,2026-06-19,COMPLETED
ORD-100927,P004,East,1.0,2026-06-28,completed
ORD-100928,P007,East,3.0,2026-06-19,completed
ORD-100929,P001,West,4.0,2026-03-16,pending
ORD-100930,P002,West,5.0,2026-03-22,completed
ORD-100931,P003,West,1.0,2026-02-20,completed
ORD-100932,P004,East,4.0,2026-05-16,Completed
ORD-100933,P001,East,3.0,2026-03-30,Completed
ORD-100934,P009,North,4.0,2026-03-12,completed
ORD-100935,P009,South,4.0,2026-03-13,Completed
ORD-100936,P002,South,5.0,2026-04-08,Completed
ORD-100937,P007,East,2.0,2026-03-21,Completed
ORD-100938,P003,South,3.0,2026-05-29,pending
ORD-100939,P003,South,5.0,2026-04-21,Completed
ORD-100940,P006,North,2.0,2026-01-18,completed
ORD-100941,P006,West,3.0,2026-04-16,Completed
ORD-100942,P004,South,5.0,2026-01-28,pending
ORD-100943,P005,South,2.0,2026-06-05,completed
ORD-100944,P006,West,5.0,2026-01-21,cancelled
ORD-100945,P006,West,2.0,2026-02-17,Completed
ORD-100946,P004,North,1.0,2026-02-27,COMPLETED
ORD-100947,P007,South,1.0,2026-02-26,Completed
ORD-100948,P008,West,4.0,2026-06-07,Completed
ORD-100949,P007,North,4.0,2026-04-14,COMPLETED
ORD-100950,P007,North,4.0,2026-06-06,cancelled
ORD-100951,P001,West,1.0,2026-03-04,pending
ORD-100952,P007,North,4.0,2026-05-13,cancelled
ORD-100953,P005,West,3.0,2026-03-15,pending
ORD-100954,P001,South,4.0,2026-06-26,completed
ORD-100955,P009,South,5.0,2026-01-29,Completed
ORD-100956,P007,East,2.0,2026-04-16,cancelled
ORD-100957,P010,West,3.0,2026-02-21,Completed
ORD-100958,P002,North,3.0,2026-01-24,completed
ORD-100959,P009,South,4.0,2026-04-09,completed
ORD-100960,P003,South,2.0,2026-03-27,Completed
ORD-100961,P001,East,4.0,2026-04-18,COMPLETED
ORD-100962,P003,South,1.0,2026-01-31,pending
ORD-100963,P005,West,4.0,2026-01-04,pending
ORD-100964,P001,West,5.0,2026-06-05,cancelled
ORD-100965,P008,West,5.0,2026-04-15,completed
ORD-100966,P004,East,5.0,2026-05-21,Completed
ORD-100967,P001,South,3.0,2026-02-17,completed
ORD-100968,P003,East,1.0,2026-01-09,completed
ORD-100969,P002,South,3.0,2026-04-17,pending
ORD-100970,P010,South,5.0,2026-05-27,COMPLETED
ORD-100971,P001,East,4.0,2026-01-24,completed
ORD-100972,P007,North,2.0,2026-05-21,completed
ORD-100973,P005,West,2.0,2026-03-26,pending
ORD-100974,P001,North,5.0,2026-01-28,COMPLETED
ORD-100975,P007,East,5.0,2026-06-05,pending
ORD-100976,P006,West,4.0,2026-02-03,cancelled
ORD-100977,P003,South,2.0,2026-06-06,completed
